datetime,city,state,latitude,longitude,aqi,temp,humidity,PM2.5,PM10,NO2,OZONE,CO,SO2,NH3
2025-08-28 18:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,19.0,86.9,14.1,35.6,10.9,5.3,1.6,3.4,3.7
2025-08-28 19:22:07,Ahmedabad,Gujarat,23.0225,72.5714,25,14.0,70.6,16.9,28.2,11.1,6.7,3.1,1.0,2.8
2025-08-28 20:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,14.8,71.8,17.2,20.0,5.0,2.1,1.0,2.4,1.0
2025-08-28 21:22:07,Ahmedabad,Gujarat,23.0225,72.5714,39,17.4,83.4,39.1,43.9,7.7,5.5,5.3,7.5,4.6
2025-08-28 22:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,14.8,75.9,12.0,20.0,6.7,6.4,1.0,1.0,1.0
2025-08-28 23:22:07,Ahmedabad,Gujarat,23.0225,72.5714,38,20.8,76.4,35.6,53.5,11.3,9.7,5.6,4.3,5.1
2025-08-29 00:22:07,Ahmedabad,Gujarat,23.0225,72.5714,58,17.5,64.6,50.5,69.0,20.4,10.6,4.3,9.1,4.3
2025-08-29 01:22:07,Ahmedabad,Gujarat,23.0225,72.5714,25,22.5,66.9,23.5,23.8,9.0,4.0,4.0,2.4,4.1
2025-08-29 02:22:07,Ahmedabad,Gujarat,23.0225,72.5714,72,26.5,62.8,60.2,73.0,16.9,13.2,6.6,10.2,5.4
2025-08-29 03:22:07,Ahmedabad,Gujarat,23.0225,72.5714,44,25.6,48.1,26.6,44.6,10.2,7.9,2.5,6.4,3.7
2025-08-29 04:22:07,Ahmedabad,Gujarat,23.0225,72.5714,70,27.6,53.8,51.8,95.7,25.6,13.9,6.3,8.1,8.9
2025-08-29 05:22:07,Ahmedabad,Gujarat,23.0225,72.5714,60,33.3,42.7,50.7,76.7,13.7,11.7,4.3,11.7,5.4
2025-08-29 06:22:07,Ahmedabad,Gujarat,23.0225,72.5714,55,32.8,49.6,44.2,77.7,13.4,12.8,5.3,9.8,4.5
2025-08-29 07:22:07,Ahmedabad,Gujarat,23.0225,72.5714,83,33.5,42.9,73.1,95.4,20.7,19.2,8.4,11.7,8.2
2025-08-29 08:22:07,Ahmedabad,Gujarat,23.0225,72.5714,88,33.5,44.0,73.6,107.4,25.4,15.9,6.9,16.0,8.6
2025-08-29 09:22:07,Ahmedabad,Gujarat,23.0225,72.5714,66,33.8,46.2,51.5,88.8,18.8,15.4,7.1,9.8,8.3
2025-08-29 10:22:07,Ahmedabad,Gujarat,23.0225,72.5714,46,32.5,40.1,43.2,52.8,9.7,11.6,5.3,9.4,2.9
2025-08-29 11:22:07,Ahmedabad,Gujarat,23.0225,72.5714,80,29.7,39.4,54.5,88.8,25.6,18.1,6.7,10.6,7.0
2025-08-29 12:22:07,Ahmedabad,Gujarat,23.0225,72.5714,48,28.3,47.3,44.1,62.0,13.7,12.2,3.9,6.5,3.7
2025-08-29 13:22:07,Ahmedabad,Gujarat,23.0225,72.5714,67,24.7,46.9,48.1,84.8,17.4,12.7,6.1,7.9,5.5
2025-08-29 14:22:07,Ahmedabad,Gujarat,23.0225,72.5714,66,24.2,65.8,50.9,91.9,20.3,12.5,6.4,10.1,7.1
2025-08-29 15:22:07,Ahmedabad,Gujarat,23.0225,72.5714,63,23.4,68.4,50.5,63.2,21.0,14.3,5.5,11.6,5.0
2025-08-29 16:22:07,Ahmedabad,Gujarat,23.0225,72.5714,39,19.4,76.2,33.2,58.1,16.2,5.1,2.3,8.8,4.7
2025-08-29 17:22:07,Ahmedabad,Gujarat,23.0225,72.5714,34,16.4,68.3,31.7,43.3,12.8,9.0,2.6,3.9,3.3
2025-08-29 18:22:07,Ahmedabad,Gujarat,23.0225,72.5714,42,16.3,79.5,42.9,62.2,15.5,7.3,3.5,7.4,3.4
2025-08-29 19:22:07,Ahmedabad,Gujarat,23.0225,72.5714,38,16.5,81.1,23.4,45.1,11.8,7.2,2.3,5.6,3.7
2025-08-29 20:22:07,Ahmedabad,Gujarat,23.0225,72.5714,52,14.7,86.6,39.0,64.7,11.0,12.6,5.1,7.3,7.1
2025-08-29 21:22:07,Ahmedabad,Gujarat,23.0225,72.5714,27,17.8,79.1,18.8,36.2,6.2,4.2,2.7,5.6,1.0
2025-08-29 22:22:07,Ahmedabad,Gujarat,23.0225,72.5714,43,16.9,78.2,42.0,58.1,12.9,9.5,5.2,6.1,5.7
2025-08-29 23:22:07,Ahmedabad,Gujarat,23.0225,72.5714,27,15.6,78.1,21.2,37.5,13.0,4.2,2.9,6.9,3.5
2025-08-30 00:22:07,Ahmedabad,Gujarat,23.0225,72.5714,23,18.1,75.6,10.0,26.6,11.7,3.7,1.0,3.8,1.5
2025-08-30 01:22:07,Ahmedabad,Gujarat,23.0225,72.5714,35,24.0,55.4,32.2,35.2,10.4,4.5,1.6,2.9,2.0
2025-08-30 02:22:07,Ahmedabad,Gujarat,23.0225,72.5714,39,28.0,58.7,37.3,49.9,13.1,8.6,2.5,5.5,4.6
2025-08-30 03:22:07,Ahmedabad,Gujarat,23.0225,72.5714,32,26.4,50.3,19.5,48.2,8.7,9.2,3.6,5.3,3.7
2025-08-30 04:22:07,Ahmedabad,Gujarat,23.0225,72.5714,45,32.2,53.9,42.5,41.0,15.1,7.6,5.2,7.1,4.7
2025-08-30 05:22:07,Ahmedabad,Gujarat,23.0225,72.5714,73,31.5,39.5,55.7,83.0,20.3,14.9,7.9,13.6,7.1
2025-08-30 06:22:07,Ahmedabad,Gujarat,23.0225,72.5714,47,31.7,42.7,32.6,53.1,10.0,8.3,3.2,8.0,6.4
2025-08-30 07:22:07,Ahmedabad,Gujarat,23.0225,72.5714,47,36.0,31.8,31.8,56.5,19.1,10.6,4.4,8.2,4.6
2025-08-30 08:22:07,Ahmedabad,Gujarat,23.0225,72.5714,78,37.1,36.2,65.8,96.8,19.7,17.5,9.7,9.3,7.5
2025-08-30 09:22:07,Ahmedabad,Gujarat,23.0225,72.5714,78,37.2,44.5,70.5,97.2,23.5,18.4,8.8,11.7,9.3
2025-08-30 10:22:07,Ahmedabad,Gujarat,23.0225,72.5714,67,33.8,36.5,62.0,91.1,21.0,12.6,8.3,10.9,8.4
2025-08-30 11:22:07,Ahmedabad,Gujarat,23.0225,72.5714,43,32.7,46.3,35.1,65.1,17.2,7.4,3.3,6.3,4.8
2025-08-30 12:22:07,Ahmedabad,Gujarat,23.0225,72.5714,63,27.5,45.0,52.9,68.5,22.0,11.2,7.2,8.2,7.5
2025-08-30 13:22:07,Ahmedabad,Gujarat,23.0225,72.5714,69,25.2,50.6,49.0,97.3,23.9,16.4,6.2,10.7,8.8
2025-08-30 14:22:07,Ahmedabad,Gujarat,23.0225,72.5714,72,24.0,56.7,57.5,97.2,19.6,16.6,5.9,12.4,6.8
2025-08-30 15:22:07,Ahmedabad,Gujarat,23.0225,72.5714,55,22.4,55.6,45.5,53.6,16.5,13.8,5.1,6.5,4.9
2025-08-30 16:22:07,Ahmedabad,Gujarat,23.0225,72.5714,64,20.0,65.3,50.0,70.2,15.5,13.8,5.2,11.7,7.6
2025-08-30 17:22:07,Ahmedabad,Gujarat,23.0225,72.5714,47,17.0,66.1,34.0,49.3,12.7,11.6,4.7,10.0,4.7
2025-08-30 18:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,15.1,71.1,19.2,24.4,8.0,1.7,1.3,3.1,1.3
2025-08-30 19:22:07,Ahmedabad,Gujarat,23.0225,72.5714,39,14.0,87.8,28.6,40.3,9.4,7.8,5.3,8.7,3.5
2025-08-30 20:22:07,Ahmedabad,Gujarat,23.0225,72.5714,32,12.3,80.3,29.3,29.6,9.2,6.4,3.1,7.2,4.1
2025-08-30 21:22:07,Ahmedabad,Gujarat,23.0225,72.5714,49,13.5,69.9,31.7,57.9,16.8,7.4,4.7,7.2,3.6
2025-08-30 22:22:07,Ahmedabad,Gujarat,23.0225,72.5714,29,19.2,72.8,19.2,44.1,5.5,7.7,2.5,1.6,4.6
2025-08-30 23:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,20.6,75.7,20.7,25.3,6.2,5.4,1.5,3.5,3.8
2025-08-31 00:22:07,Ahmedabad,Gujarat,23.0225,72.5714,38,21.6,68.7,34.9,34.9,9.3,9.8,2.7,7.3,2.2
2025-08-31 01:22:07,Ahmedabad,Gujarat,23.0225,72.5714,21,21.3,71.6,15.3,28.7,8.6,2.3,1.0,3.4,1.4
2025-08-31 02:22:07,Ahmedabad,Gujarat,23.0225,72.5714,46,27.0,65.5,36.8,43.7,16.7,11.6,4.7,6.9,4.4
2025-08-31 03:22:07,Ahmedabad,Gujarat,23.0225,72.5714,36,28.5,51.8,19.3,29.0,15.7,9.6,2.0,7.1,2.6
2025-08-31 04:22:07,Ahmedabad,Gujarat,23.0225,72.5714,80,30.9,43.5,62.8,96.4,23.1,16.2,6.4,9.9,8.7
2025-08-31 05:22:07,Ahmedabad,Gujarat,23.0225,72.5714,81,33.6,55.7,65.3,107.5,24.5,15.3,6.5,11.7,6.7
2025-08-31 06:22:07,Ahmedabad,Gujarat,23.0225,72.5714,64,35.5,49.3,46.8,82.8,15.5,10.9,7.5,7.9,6.5
2025-08-31 07:22:07,Ahmedabad,Gujarat,23.0225,72.5714,58,32.5,32.1,45.0,82.4,13.2,13.9,3.8,7.1,6.9
2025-08-31 08:22:07,Ahmedabad,Gujarat,23.0225,72.5714,62,33.7,44.3,56.2,71.7,15.1,12.0,6.3,9.1,4.4
2025-08-31 09:22:07,Ahmedabad,Gujarat,23.0225,72.5714,48,37.1,39.9,48.4,60.8,11.4,9.6,6.3,9.5,5.6
2025-08-31 10:22:07,Ahmedabad,Gujarat,23.0225,72.5714,58,33.6,37.5,52.8,63.6,16.3,13.4,5.3,10.2,7.0
2025-08-31 11:22:07,Ahmedabad,Gujarat,23.0225,72.5714,70,30.1,36.7,53.3,78.1,18.5,12.5,7.1,9.5,8.2
2025-08-31 12:22:07,Ahmedabad,Gujarat,23.0225,72.5714,79,29.9,48.5,69.2,92.8,25.8,17.1,7.8,9.4,9.9
2025-08-31 13:22:07,Ahmedabad,Gujarat,23.0225,72.5714,42,28.9,46.5,25.6,50.4,8.6,10.1,5.0,9.2,6.0
2025-08-31 14:22:07,Ahmedabad,Gujarat,23.0225,72.5714,34,24.7,65.6,20.1,36.4,8.3,4.1,2.2,3.3,4.6
2025-08-31 15:22:07,Ahmedabad,Gujarat,23.0225,72.5714,44,24.3,73.2,34.9,65.5,13.8,9.0,3.8,4.8,2.6
2025-08-31 16:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,22.6,68.2,19.7,28.9,7.6,2.7,3.3,2.0,2.6
2025-08-31 17:22:07,Ahmedabad,Gujarat,23.0225,72.5714,45,20.5,82.5,39.4,45.5,12.5,11.1,3.8,5.0,6.4
2025-08-31 18:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,19.3,83.4,14.3,20.0,5.0,3.7,2.1,2.0,3.9
2025-08-31 19:22:07,Ahmedabad,Gujarat,23.0225,72.5714,33,15.2,80.8,35.3,29.8,9.6,8.9,4.6,7.4,4.9
2025-08-31 20:22:07,Ahmedabad,Gujarat,23.0225,72.5714,28,15.7,70.6,17.7,20.0,8.7,7.1,4.1,6.5,2.4
2025-08-31 21:22:07,Ahmedabad,Gujarat,23.0225,72.5714,41,17.0,69.6,38.6,63.1,10.4,7.0,2.1,6.9,4.9
2025-08-31 22:22:07,Ahmedabad,Gujarat,23.0225,72.5714,52,17.4,71.5,32.5,72.6,16.0,11.6,5.2,10.0,3.4
2025-08-31 23:22:07,Ahmedabad,Gujarat,23.0225,72.5714,53,20.6,82.2,34.3,74.5,14.5,7.9,7.0,6.1,6.0
2025-09-01 00:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,20.5,61.1,10.0,34.6,5.0,5.5,1.6,5.9,1.0
2025-09-01 01:22:07,Ahmedabad,Gujarat,23.0225,72.5714,60,21.8,71.7,39.5,86.3,15.5,14.6,4.1,7.7,4.3
2025-09-01 02:22:07,Ahmedabad,Gujarat,23.0225,72.5714,69,24.2,67.2,52.8,74.1,16.8,16.6,6.8,12.3,7.8
2025-09-01 03:22:07,Ahmedabad,Gujarat,23.0225,72.5714,49,27.3,63.5,32.3,47.6,18.2,11.5,3.3,9.8,6.1
2025-09-01 04:22:07,Ahmedabad,Gujarat,23.0225,72.5714,47,28.9,46.9,31.2,55.6,14.3,12.2,4.5,8.4,3.3
2025-09-01 05:22:07,Ahmedabad,Gujarat,23.0225,72.5714,41,30.7,41.7,42.3,47.9,9.4,7.7,5.7,3.3,2.5
2025-09-01 06:22:07,Ahmedabad,Gujarat,23.0225,72.5714,37,33.8,37.6,28.8,57.9,16.1,4.9,5.6,8.0,3.5
2025-09-01 07:22:07,Ahmedabad,Gujarat,23.0225,72.5714,47,36.9,39.8,33.5,69.0,12.3,10.4,5.5,9.5,4.1
2025-09-01 08:22:07,Ahmedabad,Gujarat,23.0225,72.5714,59,35.0,37.1,50.2,64.1,13.6,11.8,6.2,7.3,6.6
2025-09-01 09:22:07,Ahmedabad,Gujarat,23.0225,72.5714,81,35.4,43.0,63.0,88.0,26.9,14.7,9.0,15.1,8.9
2025-09-01 10:22:07,Ahmedabad,Gujarat,23.0225,72.5714,44,30.8,48.6,40.3,41.8,17.3,6.6,3.3,7.6,3.6
2025-09-01 11:22:07,Ahmedabad,Gujarat,23.0225,72.5714,64,33.0,46.6,50.0,85.7,17.1,12.8,4.8,8.8,6.8
2025-09-01 12:22:07,Ahmedabad,Gujarat,23.0225,72.5714,77,30.7,49.1,65.7,95.4,20.9,15.3,9.5,13.9,8.5
2025-09-01 13:22:07,Ahmedabad,Gujarat,23.0225,72.5714,29,24.9,63.8,15.7,32.7,13.0,8.8,1.7,5.9,4.8
2025-09-01 14:22:07,Ahmedabad,Gujarat,23.0225,72.5714,42,27.1,57.0,40.6,37.9,16.6,10.5,3.7,4.7,4.7
2025-09-01 15:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,21.8,74.4,10.0,32.3,9.1,5.9,1.8,2.6,3.2
2025-09-01 16:22:07,Ahmedabad,Gujarat,23.0225,72.5714,26,18.0,78.5,24.2,43.8,11.7,2.6,1.9,6.3,1.8
2025-09-01 17:22:07,Ahmedabad,Gujarat,23.0225,72.5714,36,20.6,69.9,23.4,37.2,15.4,7.4,4.1,4.0,5.4
2025-09-01 18:22:07,Ahmedabad,Gujarat,23.0225,72.5714,55,14.1,73.3,39.5,67.9,12.7,8.2,6.7,7.2,4.3
2025-09-01 19:22:07,Ahmedabad,Gujarat,23.0225,72.5714,40,16.3,81.0,38.5,42.8,16.4,9.8,5.5,4.1,5.8
2025-09-01 20:22:07,Ahmedabad,Gujarat,23.0225,72.5714,48,16.5,78.9,41.1,49.3,10.8,11.5,3.6,6.8,6.4
2025-09-01 21:22:07,Ahmedabad,Gujarat,23.0225,72.5714,50,13.5,81.9,47.9,72.6,16.5,12.3,6.2,4.9,4.9
2025-09-01 22:22:07,Ahmedabad,Gujarat,23.0225,72.5714,48,14.3,79.9,31.8,62.9,17.0,8.7,4.6,7.8,6.8
2025-09-01 23:22:07,Ahmedabad,Gujarat,23.0225,72.5714,53,19.5,65.3,45.9,75.7,16.0,12.5,3.4,7.4,4.7
2025-09-02 00:22:07,Ahmedabad,Gujarat,23.0225,72.5714,40,22.7,72.9,29.8,53.4,16.7,9.5,2.7,3.5,3.7
2025-09-02 01:22:07,Ahmedabad,Gujarat,23.0225,72.5714,39,20.8,66.9,39.7,41.2,14.5,5.6,5.7,5.3,2.6
2025-09-02 02:22:07,Ahmedabad,Gujarat,23.0225,72.5714,27,23.8,67.7,15.2,43.2,9.9,7.4,1.9,6.7,1.8
2025-09-02 03:22:07,Ahmedabad,Gujarat,23.0225,72.5714,59,27.8,45.3,52.0,65.4,18.3,13.5,5.3,7.2,4.5
2025-09-02 04:22:07,Ahmedabad,Gujarat,23.0225,72.5714,43,27.9,46.5,26.7,62.8,8.5,7.0,6.2,8.1,3.8
2025-09-02 05:22:07,Ahmedabad,Gujarat,23.0225,72.5714,41,29.4,47.6,24.0,50.2,11.3,7.3,4.1,6.4,4.1
2025-09-02 06:22:07,Ahmedabad,Gujarat,23.0225,72.5714,67,35.1,44.4,46.0,93.8,17.7,15.0,7.5,11.9,6.1
2025-09-02 07:22:07,Ahmedabad,Gujarat,23.0225,72.5714,54,37.0,46.6,36.6,64.4,12.5,9.9,5.4,9.8,4.4
2025-09-02 08:22:07,Ahmedabad,Gujarat,23.0225,72.5714,38,37.0,32.2,28.2,49.7,13.4,8.1,4.7,6.2,3.9
2025-09-02 09:22:07,Ahmedabad,Gujarat,23.0225,72.5714,64,32.8,35.1,55.4,69.8,20.0,12.6,6.1,10.5,4.8
2025-09-02 10:22:07,Ahmedabad,Gujarat,23.0225,72.5714,39,36.5,36.0,35.1,40.2,10.0,10.5,3.6,7.4,1.9
2025-09-02 11:22:07,Ahmedabad,Gujarat,23.0225,72.5714,82,30.7,40.6,68.9,92.5,20.2,16.5,6.8,14.0,8.2
2025-09-02 12:22:07,Ahmedabad,Gujarat,23.0225,72.5714,49,30.5,57.6,48.4,48.2,11.3,10.6,4.7,4.4,6.1
2025-09-02 13:22:07,Ahmedabad,Gujarat,23.0225,72.5714,39,27.0,60.6,38.7,38.1,7.4,9.4,2.9,4.1,4.0
2025-09-02 14:22:07,Ahmedabad,Gujarat,23.0225,72.5714,29,28.0,69.2,25.2,29.5,5.0,7.3,4.2,2.9,2.2
2025-09-02 15:22:07,Ahmedabad,Gujarat,23.0225,72.5714,29,20.7,73.6,20.9,30.1,10.7,3.2,3.6,6.4,3.5
2025-09-02 16:22:07,Ahmedabad,Gujarat,23.0225,72.5714,50,19.9,76.5,36.3,48.1,13.8,10.5,5.5,5.9,5.6
2025-09-02 17:22:07,Ahmedabad,Gujarat,23.0225,72.5714,31,19.2,67.6,19.1,28.0,13.4,4.8,2.0,7.3,3.2
2025-09-02 18:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,17.5,81.4,20.5,32.5,7.9,4.1,2.2,5.1,1.9
2025-09-02 19:22:07,Ahmedabad,Gujarat,23.0225,72.5714,29,15.5,81.0,20.3,20.1,8.0,3.6,4.6,2.2,4.6
2025-09-02 20:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,13.6,75.8,12.2,30.9,10.9,3.0,2.8,3.4,2.9
2025-09-02 21:22:07,Ahmedabad,Gujarat,23.0225,72.5714,54,14.8,72.1,47.3,63.6,18.5,8.4,4.6,7.0,5.4
2025-09-02 22:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,18.3,68.3,15.9,20.6,10.1,1.8,1.0,1.5,1.8
2025-09-02 23:22:07,Ahmedabad,Gujarat,23.0225,72.5714,53,18.0,66.0,43.4,54.6,19.2,11.3,5.9,5.4,4.4
2025-09-03 00:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,22.2,67.5,25.0,26.6,9.6,5.7,2.0,5.3,1.0
2025-09-03 01:22:07,Ahmedabad,Gujarat,23.0225,72.5714,58,22.2,69.8,51.4,73.8,18.8,13.9,4.3,7.7,4.2
2025-09-03 02:22:07,Ahmedabad,Gujarat,23.0225,72.5714,66,24.3,62.6,46.8,66.5,22.5,12.4,6.7,9.9,5.2
2025-09-03 03:22:07,Ahmedabad,Gujarat,23.0225,72.5714,44,26.1,60.8,34.8,50.7,13.2,9.3,5.5,4.3,6.4
2025-09-03 04:22:07,Ahmedabad,Gujarat,23.0225,72.5714,53,31.5,55.0,50.8,54.4,18.7,11.8,5.6,8.5,4.4
2025-09-03 05:22:07,Ahmedabad,Gujarat,23.0225,72.5714,53,32.2,51.0,41.1,48.8,14.7,11.8,4.7,9.8,4.1
2025-09-03 06:22:07,Ahmedabad,Gujarat,23.0225,72.5714,58,32.5,51.6,54.5,59.3,15.6,11.2,4.1,6.0,6.9
2025-09-03 07:22:07,Ahmedabad,Gujarat,23.0225,72.5714,39,34.6,49.5,28.2,54.2,13.9,9.1,2.0,6.9,3.7
2025-09-03 08:22:07,Ahmedabad,Gujarat,23.0225,72.5714,86,35.4,47.5,73.8,88.3,24.5,16.3,9.7,10.7,7.9
2025-09-03 09:22:07,Ahmedabad,Gujarat,23.0225,72.5714,83,37.3,50.1,69.8,87.0,26.1,17.4,8.0,11.7,9.2
2025-09-03 10:22:07,Ahmedabad,Gujarat,23.0225,72.5714,43,33.2,51.6,25.5,62.0,12.9,9.7,5.5,8.7,4.6
2025-09-03 11:22:07,Ahmedabad,Gujarat,23.0225,72.5714,73,33.1,47.9,67.5,101.0,22.0,16.8,6.2,13.6,7.1
2025-09-03 12:22:07,Ahmedabad,Gujarat,23.0225,72.5714,67,31.7,46.7,55.1,69.1,21.1,14.3,8.4,7.3,5.1
2025-09-03 13:22:07,Ahmedabad,Gujarat,23.0225,72.5714,63,28.3,54.1,50.2,89.5,23.7,11.5,6.6,10.0,6.0
2025-09-03 14:22:07,Ahmedabad,Gujarat,23.0225,72.5714,45,23.1,66.1,37.1,59.8,14.3,9.9,5.3,6.8,3.0
2025-09-03 15:22:07,Ahmedabad,Gujarat,23.0225,72.5714,38,20.6,68.8,23.8,53.8,11.2,5.7,4.0,6.0,4.5
2025-09-03 16:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,19.6,79.0,10.1,22.5,5.0,1.6,2.7,3.5,2.8
2025-09-03 17:22:07,Ahmedabad,Gujarat,23.0225,72.5714,31,19.2,72.0,27.7,27.8,12.0,6.5,1.9,4.1,4.4
2025-09-03 18:22:07,Ahmedabad,Gujarat,23.0225,72.5714,34,16.9,76.0,35.3,26.4,6.8,4.9,3.8,7.9,5.0
2025-09-03 19:22:07,Ahmedabad,Gujarat,23.0225,72.5714,34,15.1,85.7,23.0,54.5,14.7,6.4,3.7,7.5,3.8
2025-09-03 20:22:07,Ahmedabad,Gujarat,23.0225,72.5714,22,16.8,74.1,15.8,34.3,11.0,2.2,3.6,6.2,2.3
2025-09-03 21:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,17.3,84.6,10.0,32.9,7.6,1.9,3.1,4.8,3.0
2025-09-03 22:22:07,Ahmedabad,Gujarat,23.0225,72.5714,51,17.4,81.2,33.5,51.8,17.8,8.9,3.8,9.8,3.2
2025-09-03 23:22:07,Ahmedabad,Gujarat,23.0225,72.5714,50,19.8,81.3,31.2,59.8,11.6,11.3,3.8,4.9,7.0
2025-09-04 00:22:07,Ahmedabad,Gujarat,23.0225,72.5714,23,20.3,63.4,27.7,23.3,5.0,4.9,1.7,4.7,3.0
2025-09-04 01:22:07,Ahmedabad,Gujarat,23.0225,72.5714,40,22.3,62.1,38.4,38.8,11.2,8.3,2.5,4.9,4.9
2025-09-04 02:22:07,Ahmedabad,Gujarat,23.0225,72.5714,47,24.9,63.2,40.2,69.8,13.9,7.0,3.7,8.2,5.5
2025-09-04 03:22:07,Ahmedabad,Gujarat,23.0225,72.5714,75,25.6,47.7,58.7,104.8,23.7,15.5,8.7,10.8,7.8
2025-09-04 04:22:07,Ahmedabad,Gujarat,23.0225,72.5714,77,27.1,48.1,65.4,99.7,23.5,14.5,6.6,8.6,8.1
2025-09-04 05:22:07,Ahmedabad,Gujarat,23.0225,72.5714,35,31.0,54.6,37.6,29.0,6.6,5.2,4.7,5.3,2.8
2025-09-04 06:22:07,Ahmedabad,Gujarat,23.0225,72.5714,71,36.2,51.2,56.5,72.4,19.4,14.7,8.3,11.7,7.3
2025-09-04 07:22:07,Ahmedabad,Gujarat,23.0225,72.5714,80,32.1,31.6,58.1,107.2,27.8,16.3,9.9,11.3,9.6
2025-09-04 08:22:07,Ahmedabad,Gujarat,23.0225,72.5714,71,35.4,34.5,62.9,73.2,26.1,13.8,7.2,13.0,8.2
2025-09-04 09:22:07,Ahmedabad,Gujarat,23.0225,72.5714,42,37.5,32.3,29.5,60.5,10.7,7.8,5.3,4.8,4.1
2025-09-04 10:22:07,Ahmedabad,Gujarat,23.0225,72.5714,40,31.9,36.4,36.1,34.9,10.0,7.5,2.4,4.3,3.5
2025-09-04 11:22:07,Ahmedabad,Gujarat,23.0225,72.5714,64,30.7,36.3,43.0,81.1,19.2,13.9,7.2,11.3,8.3
2025-09-04 12:22:07,Ahmedabad,Gujarat,23.0225,72.5714,61,32.6,55.0,46.0,77.7,15.4,14.5,5.5,9.3,4.3
2025-09-04 13:22:07,Ahmedabad,Gujarat,23.0225,72.5714,46,26.4,48.8,46.1,66.1,12.2,9.8,4.8,4.6,3.5
2025-09-04 14:22:07,Ahmedabad,Gujarat,23.0225,72.5714,57,22.2,61.9,47.6,53.8,17.6,11.1,7.6,10.6,5.5
2025-09-04 15:22:07,Ahmedabad,Gujarat,23.0225,72.5714,67,22.1,64.7,51.3,82.0,15.2,15.8,5.5,8.4,7.9
2025-09-04 16:22:07,Ahmedabad,Gujarat,23.0225,72.5714,51,21.0,77.3,47.2,72.1,17.0,7.6,4.0,9.2,4.4
2025-09-04 17:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,16.2,80.6,18.8,30.7,8.8,4.0,1.5,1.0,3.0
2025-09-04 18:22:07,Ahmedabad,Gujarat,23.0225,72.5714,30,15.9,75.6,29.6,29.3,7.6,4.9,1.5,5.7,1.0
2025-09-04 19:22:07,Ahmedabad,Gujarat,23.0225,72.5714,25,17.9,75.5,28.0,27.2,9.8,3.5,1.0,3.7,1.0
2025-09-04 20:22:07,Ahmedabad,Gujarat,23.0225,72.5714,48,12.5,77.0,39.6,47.9,14.9,11.3,5.1,5.1,5.8
2025-09-04 21:22:07,Ahmedabad,Gujarat,23.0225,72.5714,39,15.6,70.7,28.1,58.6,12.4,7.2,3.9,4.2,3.3
2025-09-04 22:22:07,Ahmedabad,Gujarat,23.0225,72.5714,31,15.1,82.6,16.6,44.1,6.7,3.3,4.1,5.5,3.1
2025-09-04 23:22:07,Ahmedabad,Gujarat,23.0225,72.5714,20,16.6,81.2,15.8,32.7,5.0,4.5,2.2,5.8,1.0
2025-09-05 00:22:07,Ahmedabad,Gujarat,23.0225,72.5714,50,19.2,65.2,49.6,57.3,11.1,11.9,3.6,5.6,4.8
2025-09-05 01:22:07,Ahmedabad,Gujarat,23.0225,72.5714,29,20.7,57.5,26.9,27.1,6.6,3.8,1.7,2.8,4.5
2025-08-06 02:22:07,Jaipur,Rajasthan,26.9124,75.7873,36,26.1,51.1,36.7,53.8,5.9,7.9,3.5,2.8,2.8
2025-08-06 03:22:07,Jaipur,Rajasthan,26.9124,75.7873,55,26.8,61.6,51.9,79.9,14.0,8.4,6.4,8.6,6.7
2025-08-06 04:22:07,Jaipur,Rajasthan,26.9124,75.7873,62,31.3,40.5,54.4,82.2,23.3,13.9,5.7,11.7,4.6
2025-08-06 05:22:07,Jaipur,Rajasthan,26.9124,75.7873,61,34.6,41.2,52.4,86.4,20.3,10.9,6.3,9.5,6.5
2025-08-06 06:22:07,Jaipur,Rajasthan,26.9124,75.7873,64,32.3,40.0,43.4,77.5,18.9,10.5,8.2,11.5,8.0
2025-08-06 07:22:07,Jaipur,Rajasthan,26.9124,75.7873,59,32.5,31.4,49.2,79.4,18.2,13.8,4.9,10.5,5.7
2025-08-06 08:22:07,Jaipur,Rajasthan,26.9124,75.7873,84,34.3,49.9,67.2,90.6,20.6,16.4,7.3,10.6,7.2
2025-08-06 09:22:07,Jaipur,Rajasthan,26.9124,75.7873,65,35.5,32.6,48.5,82.3,23.0,10.1,6.5,11.0,5.1
2025-08-06 10:22:07,Jaipur,Rajasthan,26.9124,75.7873,46,36.6,52.5,35.0,52.8,18.5,9.3,6.1,5.7,6.1
2025-08-06 11:22:07,Jaipur,Rajasthan,26.9124,75.7873,37,33.2,42.6,28.6,55.0,7.8,8.4,3.9,2.6,2.4
